Time (HH:MM:SS) - Plot 0	RFU - Plot 0	Time (HH:MM:SS) - Plot 1	RFU - Plot 1	Time (HH:MM:SS) - Plot 2	RFU - Plot 2
397.265	0	397.265	1	397.265	4
398.266	1	398.266	1	398.266	3
399.266	2	399.266	1	399.266	2
400.267	4	400.267	1	400.267	2
401.268	4	401.268	1	401.268	1
402.268	5	402.268	1	402.268	0
403.269	5	403.269	1	403.269	0
404.27	5	404.27	1	404.27	0
405.27	5	405.27	1	405.27	0
406.271	5	406.271	2	406.271	0
407.272	5	407.272	3	407.272	1
408.272	6	408.272	3	408.272	2
409.273	6	409.273	3	409.273	3
410.274	5	410.274	2	410.274	3
411.274	4	411.274	1	411.274	2
412.275	4	412.275	0	412.275	2
413.276	6	413.276	0	413.276	1
414.276	7	414.276	1	414.276	0
415.277	7	415.277	2	415.277	0
416.278	7	416.278	2	416.278	1
417.278	7	417.278	1	417.278	2
418.279	7	418.279	2	418.279	2
419.28	7	419.28	3	419.28	2
420.28	6	420.28	3	420.28	2
421.281	7	421.281	3	421.281	3
422.282	7	422.282	2	422.282	4
423.282	7	423.282	1	423.282	4
424.283	6	424.283	1	424.283	4
425.284	5	425.284	2	425.284	3
426.284	5	426.284	2	426.284	2
427.285	4	427.285	2	427.285	0
428.286	3	428.286	2	428.286	0
429.286	3	429.286	2	429.286	1
430.287	4	430.287	2	430.287	2
431.288	5	431.288	2	431.288	3
432.288	5	432.288	2	432.288	3
433.289	4	433.289	2	433.289	3
434.29	3	434.29	3	434.29	2
435.29	3	435.29	3	435.29	2
436.291	3	436.291	3	436.291	1
437.292	2	437.292	2	437.292	1
438.292	1	438.292	2	438.292	1
439.293	1	439.293	2	439.293	0
440.294	1	440.294	2	440.294	0
441.294	1	441.294	2	441.294	0
442.295	0	442.295	2	442.295	1
443.296	0	443.296	2	443.296	2
444.296	0	444.296	2	444.296	2
445.297	1	445.297	2	445.297	2
446.298	1	446.298	1	446.298	2
447.298	1	447.298	1	447.298	3
448.299	1	448.299	1	448.299	4
449.3	1	449.3	1	449.3	5
450.3	1	450.3	2	450.3	5
451.301	1	451.301	3	451.301	5
452.302	0	452.302	3	452.302	4
453.302	0	453.302	3	453.302	4
454.303	0	454.303	3	454.303	5
455.304	0	455.304	2	455.304	6
456.304	0	456.304	2	456.304	7
457.305	0	457.305	1	457.305	8
458.306	0	458.306	1	458.306	7
459.306	0	459.306	1	459.306	6
460.307	0	460.307	1	460.307	5
461.308	0	461.308	1	461.308	4
462.308	0	462.308	0	462.308	4
463.309	0	463.309	0	463.309	4
464.31	0	464.31	0	464.31	4
465.31	0	465.31	0	465.31	4
466.311	0	466.311	0	466.311	5
467.312	0	467.312	0	467.312	5
468.312	0	468.312	0	468.312	5
469.313	0	469.313	0	469.313	4
470.314	1	470.314	0	470.314	2
471.314	2	471.314	0	471.314	1
472.315	3	472.315	0	472.315	0
473.316	4	473.316	0	473.316	0
474.316	4	474.316	0	474.316	0
475.317	5	475.317	1	475.317	0
476.318	6	476.318	1	476.318	0
477.318	6	477.318	1	477.318	0
478.319	6	478.319	1	478.319	0
479.32	6	479.32	2	479.32	0
480.32	5	480.32	2	480.32	1
481.321	4	481.321	3	481.321	1
482.322	3	482.322	3	482.322	2
483.322	3	483.322	2	483.322	1
484.323	3	484.323	1	484.323	0
485.324	4	485.324	0	485.324	0
486.324	5	486.324	0	486.324	0
487.325	5	487.325	0	487.325	0
488.326	5	488.326	1	488.326	0
489.326	5	489.326	1	489.326	0
490.327	6	490.327	2	490.327	9
491.328	7	491.328	2	491.328	42
492.328	7	492.328	2	492.328	100
493.329	7	493.329	2	493.329	158
494.33	6	494.33	2	494.33	188
495.33	5	495.33	2	495.33	192
496.331	5	496.331	2	496.331	187
497.332	4	497.332	2	497.332	181
498.332	3	498.332	2	498.332	176
499.333	3	499.333	1	499.333	172
500.334	2	500.334	2	500.334	169
501.334	2	501.334	2	501.334	167
502.335	3	502.335	3	502.335	162
503.336	3	503.336	3	503.336	158
504.336	4	504.336	3	504.336	153
505.337	4	505.337	2	505.337	148
506.338	5	506.338	2	506.338	142
507.338	5	507.338	3	507.338	137
508.339	5	508.339	3	508.339	133
509.34	4	509.34	3	509.34	130
510.34	4	510.34	3	510.34	126
511.341	2	511.341	3	511.341	122
512.342	1	512.342	3	512.342	121
513.342	0	513.342	2	513.342	119
514.343	0	514.343	3	514.343	115
515.344	1	515.344	3	515.344	111
516.344	2	516.344	3	516.344	108
517.345	4	517.345	3	517.345	105
518.346	6	518.346	3	518.346	102
